"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Irf2bp1",-0.0182311804537648,2.8231273678815,-0.085803280198898,0.934067264588752,0.981627766684744,-6.6299029749881
"Hectd3",0.0109801754335607,2.47147748476963,0.0856882945691857,0.93415537412217,0.981627766684744,-6.62991406475591
"Ccdc93",-0.0106345999883075,2.44864624165321,-0.085524625991199,0.934280789437377,0.981627766684744,-6.62992982414845
"Lpcat3",-0.0212276951801009,3.47343094748209,-0.0855217884630216,0.934282963785051,0.981627766684744,-6.62993009710449
"Qtrt1",-0.0153031456092526,2.38432378735201,-0.0851629397414796,0.934557948075161,0.981772063761065,-6.62996454372268
"0610031J06Rik",-0.0223229801621353,3.936520937214,-0.0851039838918238,0.934603126619472,0.981772063761065,-6.62997018919135
"Zfp536",-0.0441506323846759,0.933031722765398,-0.0845082583797333,0.935059652438508,0.981928341624087,-6.63002701554211
"Gbas",0.0190770225460372,4.97707992751504,0.084323206545714,0.93520146965575,0.981928341624087,-6.63004458657933
"Ivns1abp",-0.0133654137913681,5.59636041723423,-0.0842457548077535,0.935260826695711,0.981928341624087,-6.63005192936438
"Abcd4",0.0204146050962167,2.06860276774257,0.0842400382718973,0.935265207720807,0.981928341624087,-6.63005247105175
"Syt14",0.0171303128606449,1.7111435585744,0.0840479741425596,0.935412402771579,0.981928341624087,-6.6300706493405
"Aff4",-0.0116843692563763,4.85688931244456,-0.0840425371861696,0.935416569612522,0.981928341624087,-6.63007116332931
"Dcun1d2",0.0117481657999917,2.87012883429732,0.0840041409062383,0.935445996283797,0.981928341624087,-6.63007479222043
"Mapkapk3",0.0313664182320312,1.71099890045733,0.0838021169318198,0.935600827995164,0.981928341624087,-6.63009385855522
"Star",0.0170493510609298,1.31037439270095,0.0837940299624498,0.935607025932484,0.981928341624087,-6.6300946208222
"Tomm6",0.0137694315548222,4.70104890703937,0.083616466992902,0.935743113246965,0.981928341624087,-6.63011133917033
"Nrxn2",-0.0190328539348276,3.70730012748108,-0.0835975710232377,0.935757595579379,0.981928341624087,-6.6301131162269
"Cebpb",-0.0180477507644601,1.01623858902622,-0.0832511865744995,0.936023077708431,0.982008111490773,-6.6301456206642
"Pla2g4a",-0.0526618150555496,1.64335003266718,-0.0831793335690016,0.936078149664951,0.982008111490773,-6.63015234642528
"Sdhd",-0.0188975626135963,5.83510003931614,-0.0830925984404,0.936144628572074,0.982008111490773,-6.6301604574989
"Ddx18",0.0137731182671003,1.86098446132482,0.0828765689304844,0.936310208684312,0.982008111490773,-6.6301806228822
"Fam53c",-0.0111141603988913,2.93122707345531,-0.0826794121972159,0.936461326342583,0.982008111490773,-6.63019898085289
"Klc4",-0.0209453269658069,2.61372682644947,-0.08260271919312,0.936520111133749,0.982008111490773,-6.63020611022513
"Zmym6",0.0174948070747065,3.79526695062208,0.0825770099160284,0.936539817257121,0.982008111490773,-6.63020849867865
"Mat2b",0.0118545703759074,3.85227565026065,0.0824555244310203,0.93663293635141,0.982008111490773,-6.63021977493447
"Gpank1",0.0213980892626003,2.0014457751164,0.0822848461870894,0.936763763688576,0.982008111490773,-6.63023558926124
"Tmem57",-0.0108853025283038,3.62241706125629,-0.0821883246369076,0.93683774978074,0.982008111490773,-6.63024451806481
"Znfx1",-0.0149735192846535,1.61244249207584,-0.0819604071070352,0.937012456718887,0.982008111490773,-6.63026556025229
"Shc1",-0.0148583888968726,1.38420545959663,-0.0818436812664026,0.937101932697146,0.982008111490773,-6.63027631423133
"Mrpl52",0.0144473547821007,5.65708556221016,0.0817504477774631,0.937173401359181,0.982008111490773,-6.63028489286635
"Mycbp",0.0181103844576607,2.54590666552087,0.0816327598172774,0.937263616625375,0.982008111490773,-6.63029570768149
"8430410K20Rik",-0.0130565840878877,4.16597074725758,-0.0816199642972278,0.937273425260716,0.982008111490773,-6.63029688257555
"Klhdc1",0.0239701174056201,1.08271417578021,0.0815897730040389,0.93729656898435,0.982008111490773,-6.63029965403378
"Letm2",0.0223038417217859,1.33710237411956,0.0811189392315874,0.93765750420654,0.982180542300878,-6.63034274255466
"Zfp316",0.00953968378833421,1.80413998995767,0.0811149803383643,0.93766053911108,0.982180542300878,-6.63034310379904
"Mrps11",-0.0132415422887949,3.39398707562837,-0.0810171964660086,0.937735501001229,0.982180542300878,-6.63035202087824
"Ifrd2",0.0235813372937149,1.93727555674837,0.080516003586811,0.938119730077981,0.982449312143632,-6.63039755699304
"Atp1a2",0.0612446632069708,5.33403071406507,0.0804271039223857,0.93818788500907,0.982449312143632,-6.63040560456456
"Snx19",0.0121233833153282,3.13790097345501,0.0803245145929363,0.938266535815385,0.982449312143632,-6.63041488035384
"Cpt1a",-0.0365862031906423,2.86826874185165,-0.0800230597197443,0.938497652529855,0.982476562708462,-6.63044206853228
"Tbk1",0.0112404254706995,3.04350979660843,0.0799756274327878,0.938534018071103,0.982476562708462,-6.63044633715417
"2310010J17Rik",0.0308585409318718,1.1590616976892,0.0799075467216991,0.938586214689729,0.982476562708462,-6.63045245959561
"Ogdhl",-0.0193123548876325,3.03110343079324,-0.0798132987852719,0.938658473924723,0.982476562708462,-6.6304609266447
"Map4k4",0.017705236917643,6.27559621586524,0.07957992027953,0.938837406271626,0.982568090368083,-6.63048184998411
"Polr3c",-0.0110120749403053,2.73862031754694,-0.0793129103875439,0.939042128616979,0.982686588847935,-6.63050571350445
"Ddx31",-0.0157283620553539,1.79687996526043,-0.0788597679705127,0.93938957420108,0.982913966036687,-6.63054602906512
"Glce",-0.0269573807466534,2.88097340545464,-0.0786240255521019,0.939570334614552,0.982913966036687,-6.63056691161902
"Maf1",-0.0166126720795772,4.62072955459247,-0.0783987460936552,0.939743075918205,0.982913966036687,-6.63058680902985
"Qpct",-0.0375284708471885,2.43079014052951,-0.0783677948786802,0.939766809172746,0.982913966036687,-6.63058953828855
"Shisa5",0.018949289378246,2.5363357577359,0.0782405353697387,0.939864391892497,0.982913966036687,-6.6306007486476
"Galnt10",0.0166455612323912,4.54647805903971,0.0780952559269997,0.939975793674779,0.982913966036687,-6.63061352416123
"Dcp1b",0.00905206291941069,1.46491319957858,0.0780717593486111,0.939993811230548,0.982913966036687,-6.6306155881654
"Mysm1",-0.010447964905043,2.71023607097621,-0.0779566417924899,0.940082085778086,0.982913966036687,-6.6306256914491
"Fam149b",-0.0105137520139384,3.04569778754203,-0.0778522620559742,0.940162127124892,0.982913966036687,-6.63063483946466
"Tmem18",0.0181244629625412,2.98350967133892,0.0778360003598455,0.940174597122429,0.982913966036687,-6.63063626356551
"Ppp4c",-0.0100673694801622,4.75392717142964,-0.07762886117675,0.94033343976481,0.982924427463426,-6.63065437757736
"C1ql3",0.0250105228089971,1.89854418708451,0.0775842580802347,0.940367643592803,0.982924427463426,-6.63065827174672
"Spg11",-0.0105972837811521,2.73030707012473,-0.0772258326371045,0.940642506600477,0.983038068275241,-6.63068948373948
"C430048L16Rik",-0.0109592783905571,2.38861028615601,-0.0772037707801581,0.940659425294661,0.983038068275241,-6.63069140019133
"Unc5a",0.0133080636314382,1.27613403848899,0.0759924522375319,0.941588405977919,0.983540880814075,-6.63079578511483
"Psmd6",0.00970212220008459,5.8435679828223,0.0758971966960091,0.941661463235178,0.983540880814075,-6.63080392383657
"Apex1",-0.0119146437070363,5.0704280741618,-0.0758050554132806,0.941732132553476,0.983540880814075,-6.63081178677665
"Ndufb7",-0.0157003011936675,6.01058256668554,-0.0757799749268065,0.941751368555454,0.983540880814075,-6.63081392538632
"Mkks",0.0118081147770696,2.75173190709728,0.0756288083005338,0.941867309836591,0.983540880814075,-6.63082680038226
"Pvrl3",-0.0174143543901242,3.73062583933593,-0.0755473233634045,0.941929807514735,0.983540880814075,-6.63083372988074
"Golga5",0.0107685072115644,3.45347522346646,0.075181881884105,0.942210100848491,0.983540880814075,-6.63086471539101
"E130311K13Rik",0.0276516662776135,1.90946274343108,0.0751296240263797,0.942250183306478,0.983540880814075,-6.63086913403742
"B3galt6",0.0119998208311109,1.66260642780513,0.0751242218374497,0.942254326866071,0.983540880814075,-6.63086959064285
"Rdh14",0.0144436880547342,3.08268075586282,0.0750083917389365,0.942343170744393,0.983540880814075,-6.63087937298289
"2010003O02Rik",0.0211337521397823,4.01818581959462,0.0748584061970528,0.942458213806745,0.983540880814075,-6.63089201750406
"Zfp595",-0.0111531483557906,1.08148148611453,-0.0748214071707102,0.942486593311541,0.983540880814075,-6.63089513281924
"5730494N06Rik",0.0138657606569376,2.99206730682401,0.0746178138488506,0.942642757883971,0.983540880814075,-6.63091224785219
"Rab43",-0.00934364392459076,1.21747392964614,-0.0746030177607659,0.942654107206794,0.983540880814075,-6.63091348986772
"Mrps18c",-0.0179460551718613,3.9758986302433,-0.074518904617728,0.942718626371468,0.983540880814075,-6.63092054583392
"Grn",0.024630568156166,3.11629433160737,0.0743703248022727,0.942832595964432,0.983540880814075,-6.63093299027355
"Adrm1",-0.0103362984530457,1.47550606580662,-0.0740067424741923,0.943111491399496,0.983540880814075,-6.63096333786566
"Nfe2l1",0.0138531879758294,4.0084580888646,0.0739969724837375,0.943118985847603,0.983540880814075,-6.63096415130135
"Bcr",-0.0103665767180911,2.38465104844226,-0.0739957780654324,0.943119902072671,0.983540880814075,-6.63096425073958
"Ppm1b",0.00995848488292384,3.89306231231161,0.0739285214344578,0.943171494039689,0.983540880814075,-6.63096984743244
"Ppib",-0.017345077362293,7.29531393977014,-0.0738209352646957,0.943254023049704,0.983540880814075,-6.63097878954251
"Dgkh",-0.0140692182619629,1.33874734573154,-0.0736894014682292,0.94335492322742,0.983540880814075,-6.6309897044137
"Cited1",0.0232333254482454,1.28277488992361,0.0734939792962588,0.943504834536877,0.983540880814075,-6.63100588495181
"Fgd4",-0.0293512327492581,2.14762808111671,-0.0734776086204403,0.943517392842323,0.983540880814075,-6.63100723846142
"Slc41a3",-0.0294071649306886,1.40202685609085,-0.0734529887383048,0.943536279327903,0.983540880814075,-6.63100927343961
"Cog4",-0.0129612499445604,3.62624819276554,-0.0734472572295758,0.943540676107485,0.983540880814075,-6.63100974708484
"Kat2b",0.0116840982149854,2.51396004399034,0.0732822864683027,0.943667230093426,0.983540880814075,-6.63102336426038
"Coro1a",0.0276204882746742,1.3969127399018,0.0732334063561399,0.943704727820209,0.983540880814075,-6.63102739309865
"AI846148",0.0146131832931445,2.80842474753144,0.0730434748884667,0.943850432672351,0.983570058863522,-6.63104302231613
"M6pr",0.0147426838442099,4.31096527684168,0.0728590448247836,0.943991919367565,0.983570058863522,-6.63105816005055
"Cops6",-0.012368321601064,4.40547311273203,-0.0728387819192578,0.944007464317057,0.983570058863522,-6.63105982086886
"Hepacam",-0.0463627653478874,3.63143764273486,-0.0726585166760505,0.94414575828002,0.983618725766555,-6.63107457573236
"Gga2",0.0163590538571267,1.98879063286998,0.0722367869727976,0.944469304456738,0.983860361771616,-6.63110895206706
"Dhx9",0.015520023516638,4.14481569324895,0.0718384215948687,0.944774936154258,0.984014373745013,-6.63114124040688
"Lpin1",-0.0140744723914094,3.32990941766236,-0.0718052411630714,0.944800393115323,0.984014373745013,-6.63114392170665
"Pla2g12a",0.010819027082401,2.95873653647644,0.0716197712718797,0.944942692113112,0.984067149548611,-6.63115888668821
"Ngfrap1",0.0123675100279341,5.65377443929671,0.0713097617286079,0.945180547122263,0.984130909567605,-6.63118381409987
"Sept4",0.0392075852031329,2.95876514038884,0.0711094851208441,0.945334212672015,0.984130909567605,-6.63119986063962
"Ubap2",0.0109140472964933,2.59168976968448,0.0709628782342296,0.945446700826179,0.984130909567605,-6.63121157849259
"Gm14295",0.0127836507822315,1.76456942430798,0.0709372350565542,0.945466376395178,0.984130909567605,-6.63121362559438
"Ppip5k2",0.0126931368643831,2.59870070021132,0.0708938989605871,0.945499627529052,0.984130909567605,-6.63121708344738
"LOC100642166",0.0125824356791912,1.8183816210906,0.0707974485818436,0.945573632871903,0.984130909567605,-6.63122477179606
"Cyp4f13",-0.0153623365661456,2.12936009868201,-0.0707039898972211,0.945645343271665,0.984130909567605,-6.63123221169755
"Scp2",-0.0183712603227514,4.03042872407466,-0.0704313476034999,0.945854543490305,0.984181507642759,-6.63125385967455
"Mapkbp1",0.0097516903477507,2.05140189869092,0.0704017728425897,0.945877236674912,0.984181507642759,-6.63125620290897
"Mlec",-0.0186279053868338,4.46815612367255,-0.0701027769075659,0.946106664046473,0.984324864076249,-6.63127983743223
"Gng10",0.00861422407205919,5.66168455423546,0.0696894668271248,0.9464238166987,0.984490430832478,-6.63131234267769
"Bmpr1a",-0.0124286599793063,4.60336874811928,-0.0696078237490581,0.946486466587794,0.984490430832478,-6.63131874088982
"Cxxc1",0.00884983326669448,3.43058984777934,0.0695370192252019,0.94654079969983,0.984490430832478,-6.6313242836412
"Ddx10",-0.0107880148094949,2.5582282210324,-0.0692824488275832,0.9467361513543,0.984512688063945,-6.63134416550084
"Abcc5",0.0112967621495653,3.83831705493328,0.0692702211944325,0.946745534667079,0.984512688063945,-6.63134511864198
"Uqcr11",-0.019733771546833,6.08413143855615,-0.0688467917828377,0.947070474011065,0.984658953359569,-6.63137802122885
"Abce1",0.010626679385098,5.18777301466248,0.0687619672942803,0.947135569551887,0.984658953359569,-6.63138458829552
"Dnajc27",-0.00844660844180436,1.83332343910851,-0.068728525431482,0.947161233441127,0.984658953359569,-6.63138717512469
"Plekhm2",-0.0127238005052362,2.40492063369918,-0.0684738332329224,0.947356691045111,0.984659097459164,-6.63140683510632
"Wnt5b",0.0306601065657077,2.13271551310674,0.0684222913478713,0.947396246141158,0.984659097459164,-6.63141080481547
"Bsg",0.0140481112327042,6.65022335244627,0.068369947971654,0.947436416493762,0.984659097459164,-6.63141483319966
"Tmem129",-0.0105316918196702,2.64250853592571,-0.0678584890742711,0.947828938680589,0.984876632720114,-6.63145403343456
"Commd2",0.00964290038446114,2.20390387310519,0.0678582374115482,0.947829131824497,0.984876632720114,-6.63145405265063
"0610007P08Rik",-0.00887727944136966,2.40201124660587,-0.0674654198003508,0.948130612646948,0.985094590290048,-6.6314839600588
"Alas1",-0.0146764242753746,3.33048687356587,-0.0669305308934877,0.948541145462754,0.985246009374081,-6.63152440534273
"Rdh13",0.0135351365672638,2.32665072800654,0.0669194082001598,0.948549682424931,0.985246009374081,-6.63152524296576
"Mum1",-0.0109794169067872,2.18713601630848,-0.0669169640536535,0.948551558373184,0.985246009374081,-6.63152542700987
"Hes5",0.0561385467026883,7.2698886155735,0.0667432114913983,0.948684919042248,0.98527847288216,-6.63153849336708
"1810030O07Rik",-0.0125942216494873,3.08666919540639,-0.0664734174841516,0.948891998110183,0.98527847288216,-6.63155871489276
"Mettl21d",-0.0126363059969285,2.14542205574093,-0.0664419726595344,0.948916133708138,0.98527847288216,-6.63156106641405
"Nol9",-0.0111350850957148,3.08689750885787,-0.0663981508405038,0.948949769412762,0.98527847288216,-6.6315643416641
"Ogfod2",-0.0100536659846627,2.03206275822117,-0.0659910768723089,0.949262226865428,0.985464341428245,-6.63159466330393
"Rab8a",0.00918725572090092,4.05398642381563,0.0659258451566971,0.949312297617935,0.985464341428245,-6.63159950489406
"Casp9",0.0105242035567178,1.64233184163591,0.0657430224990639,0.949452630484934,0.985514762869256,-6.63161304876722
"D11Wsu99e",-0.008220788944338,2.51268550339502,-0.0655420863298223,0.949606869331587,0.98557960732714,-6.63162789119572
"1110038B12Rik",-0.0190074322444725,5.57696248236363,-0.0653615118266876,0.949745480522624,0.985603113051193,-6.63164119086973
"Zfp14",-0.0099961703246627,1.50647434202616,-0.065104496549732,0.949942771812358,0.985603113051193,-6.6316600573607
"Bcor",0.0207100549036162,2.32976627537588,0.0649687527584381,0.950046973633228,0.985603113051193,-6.63166999182434
"Nudt4",0.00991975109085835,4.14907879219525,0.0649327735291612,0.950074592761298,0.985603113051193,-6.63167262150667
"Nipsnap3b",-0.0146571167993625,3.65539244429821,-0.0647635839738936,0.950204470574005,0.985603113051193,-6.6316849678787
"Grsf1",-0.00902742470110693,4.42136985049201,-0.0647574147938416,0.950209206355848,0.985603113051193,-6.63168541745809
"Ddb2",-0.0155389315085596,1.74724064019645,-0.0646757420814191,0.950271902760252,0.985603113051193,-6.63169136533057
"Ttc14",-0.00868667059741923,3.12168546877694,-0.0644825877480612,0.950420180011835,0.985661716234754,-6.63170540209923
"Trmt6",-0.00779072589718174,2.97384539317388,-0.0641429980035407,0.950680875293274,0.985836883330092,-6.6317299788463
"Tmem33",-0.00772526766804671,4.24565426369448,-0.0638171711215843,0.950931011250872,0.986001067854255,-6.6317534377075
"BC023829",-0.0122272222167772,2.91993584993704,-0.0636613587131534,0.95105062990244,0.986029902997607,-6.63176461370434
"Tspan13",0.0163093405468868,3.73705543103765,0.0634376848337133,0.951222348817223,0.986045472065974,-6.63178060951614
"C230052I12Rik",-0.0109587470381052,1.37053445635236,-0.0632848397365998,0.951339692662781,0.986045472065974,-6.63179150773676
"Ankrd10",-0.00851348164215487,4.24032393897112,-0.0631787811728505,0.951421117822647,0.986045472065974,-6.63179905453384
"Ttll12",0.00973666373664532,2.70129625292006,0.0631634490521064,0.951432888921758,0.986045472065974,-6.63180014447382
"Asphd2",-0.0104445612978806,2.955774809933,-0.0628791275524425,0.951651176581604,0.98609551227759,-6.63182030862744
"Mocs1",-0.00822541076064299,1.76606774008268,-0.0628613791567744,0.951664803050021,0.98609551227759,-6.63182156433513
"Samm50",0.0156078611908953,4.5543828965067,0.062271519881762,0.952117681953607,0.986469602950196,-6.63186309573833
"Ski",0.0112987551426767,3.08491335766953,0.0617480982910027,0.952519567650538,0.986790793533981,-6.63189962182629
"Ptpn23",-0.0114697667566803,1.84756167348328,-0.0615367082541875,0.952681878193059,0.986856112054889,-6.631914286018
"Itpripl1",0.010111550924426,1.15245161388887,0.0614266433248367,0.952766389748337,0.986856112054889,-6.63192190136994
"Suv420h2",-0.00824724411310219,3.01154686681259,-0.06074102363358,0.953292846293313,0.987176810574218,-6.63196903251735
"Jag1",-0.0150213935068751,2.25043151372959,-0.0606907753065001,0.9533314307158,0.987176810574218,-6.631972465925
"Erf",-0.00940972001971478,2.5496236256645,-0.0606099609456535,0.953393486306858,0.987176810574218,-6.63197798191949
"Lman1",-0.00885035579550337,4.33454866585568,-0.06048559241835,0.953488986875264,0.987176810574218,-6.63198645636576
"Rnf214",0.00910419907508144,3.05264148667844,0.060410827044072,0.953546398385522,0.987176810574218,-6.63199154249471
"Setdb1",-0.00922614088315621,3.71277053693289,-0.0603052041408859,0.953627505559359,0.987176810574218,-6.63199871708597
"Asb3",0.00826646138854907,1.87108852987128,0.0600037058558121,0.953859027477119,0.98718088784649,-6.63201912780606
"Polr2e",-0.0127655877896344,3.87637922948427,-0.0598962755238195,0.953941524882368,0.98718088784649,-6.63202637589143
"Tceanc",-0.011308725915437,1.63957050811306,-0.059655401695821,0.954126497809064,0.98718088784649,-6.63204257995326
"Eif2ak2",0.0221185203095192,2.0501005035488,0.0596039870410116,0.954165980779363,0.98718088784649,-6.63204603027208
"Pds5a",-0.00994483911640453,3.96300299983817,-0.0593645263716847,0.954349872167134,0.98718088784649,-6.63206206077187
"Tmem5",0.00926055265532229,3.80565416390144,0.0593400304972626,0.954368683693918,0.98718088784649,-6.6320636969937
"Cct8",0.00893872392080038,6.14083445554299,0.0592996740760232,0.954399675344108,0.98718088784649,-6.63206639116244
"Rnh1",0.0113361880037348,3.59505868641414,0.0592368672384507,0.954447907925073,0.98718088784649,-6.63207058046436
"Gbe1",-0.0212133435433123,2.62023322135689,-0.0591842809020194,0.954488291818808,0.98718088784649,-6.63207408463385
"Prpsap1",0.0146586150447737,3.74860121362237,0.059103136729168,0.954550607102961,0.98718088784649,-6.63207948569778
"Rangap1",-0.0147799802279948,4.28854515371692,-0.0587739454203532,0.954803415574698,0.987322540657315,-6.63210132117665
"Rbbp6",-0.00868681909947854,3.80249847285904,-0.0586853738735728,0.954871436667368,0.987322540657315,-6.6321071753863
"Wars",0.00742148239483676,4.18147058876367,0.0585022852653408,0.955012046165909,0.987372870217738,-6.6321192488196
"Ap1s2",0.0107421631563576,1.8013743015821,0.0576851741294598,0.955639597069637,0.987769714375751,-6.63217267224183
"Synj1",-0.00770205440721474,2.33850704028202,-0.0576738909341926,0.955648262933638,0.987769714375751,-6.63217340469227
"Usp24",-0.00843927928835876,3.47686044576264,-0.0576432486908661,0.955671797214006,0.987769714375751,-6.6321753931162
"Rbm43",-0.0134580916945355,0.979215237948308,-0.0572268448157141,0.955991614195904,0.987917777210212,-6.63220230957671
"Id1",-0.0136199287557231,3.68861988965015,-0.0571493053298688,0.956051168988434,0.987917777210212,-6.63220730021879
"Hddc3",-0.0124156516343804,3.69452356595783,-0.0570974417402348,0.956091003382024,0.987917777210212,-6.63221063452071
"Me1",-0.0295453375100674,3.13880858307752,-0.0568535896518836,0.956278298436512,0.988016250621274,-6.63222627119281
"Usp30",-0.0120742479757224,2.78406050333603,-0.0566062423316689,0.956468281104719,0.988057474595888,-6.63224206368706
"Slc25a23",0.00682830282807486,3.76064824876406,0.0564490739001016,0.956589000704827,0.988057474595888,-6.63225206274676
"Wdr53",0.0120823237742403,2.11735631998594,0.0564423153839584,0.956594191885293,0.988057474595888,-6.63225249210086
"Aste1",-0.00962200453047956,1.45711153676104,-0.0562283288739714,0.956758554961469,0.98813221274028,-6.63226605965051
"Sh2b1",0.00867240139370428,2.37035427444521,0.0555895336124892,0.957249227149133,0.988434810466045,-6.63230625540493
"Zfp653",0.0125363195857665,1.88599096143265,0.0554806869745633,0.957332836555577,0.988434810466045,-6.63231305875231
"Enox2",0.0101423278865752,1.53462888886844,0.0553803216292247,0.957409931658115,0.988434810466045,-6.63231932017967
"6720456B07Rik",-0.00788364692351878,6.033505008491,-0.055367634538327,0.957419677213992,0.988434810466045,-6.63232011087452
"Rab12",0.00774562340159628,4.66203189124229,0.0550335094042206,0.95767633738258,0.988604754276135,-6.63234086933248
"Mrpl53",0.00828585819697762,5.01742280949592,0.0545106118399056,0.958078015025967,0.988849949300403,-6.63237310384348
"Cct3",0.00998411903425484,6.26283725714681,0.0544646738664089,0.958113304127864,0.988849949300403,-6.63237592104063
"Dexi",-0.0113642852909704,3.0613905345392,-0.054323758140134,0.958221554840704,0.988849949300403,-6.63238454804909
"Mcts1",0.0238374785802065,3.36534679948105,0.0542448809931792,0.958282148260576,0.988849949300403,-6.63238936724296
"Rsrc2",-0.00804913867817713,4.84334492662974,-0.0536819007995964,0.958714638208263,0.988942420338756,-6.63242356072894
"Zfp874a",0.00984882370467248,1.46957930261956,0.0536502235111511,0.958738973629236,0.988942420338756,-6.63242547410712
"Zdhhc17",0.00650330861322959,3.70905991321085,0.0535218891582924,0.958837564322893,0.988942420338756,-6.63243321423904
"Ccdc55",0.00707181362001329,2.52179999755585,0.05346909744165,0.958878120890524,0.988942420338756,-6.63243639284903
"Ccbl1",-0.0105153052815539,1.71801937823948,-0.0532865832637112,0.959018336105019,0.988942420338756,-6.63244735795102
"Thyn1",-0.00789236465280286,4.61522676704589,-0.052880807212017,0.959330076247019,0.988942420338756,-6.63247160197125
"Fam193b",-0.00625889912961418,3.35444934291252,-0.0528334261945603,0.959366477528301,0.988942420338756,-6.6324744207856
"Lcmt1",-0.00736330382731822,4.00929637238541,-0.0527144759932403,0.95945786352511,0.988942420338756,-6.63248148630312
"Ocrl",0.0108626884019089,2.50777247390226,0.0526245878064418,0.959526922452629,0.988942420338756,-6.63248681501171
"Acadm",-0.0200470264853414,4.62577955514855,-0.0524892556923079,0.959630895559529,0.988942420338756,-6.63249482056661
"Ppox",0.0137771346988535,2.97726381502783,0.0524677470926834,0.959647420288264,0.988942420338756,-6.63249609100832
"Tollip",-0.00616235341317939,3.86833410799958,-0.0523777207964505,0.959716586348902,0.988942420338756,-6.63250140291709
"Brd4",-0.0076776125193335,1.77959564880559,-0.0522397180263353,0.959822612850157,0.988942420338756,-6.63250952793292
"Nudt11",0.0100798102873758,3.12806760065643,0.0522374525898704,0.959824353375441,0.988942420338756,-6.63250966113349
"Dok6",0.0122162735663751,2.85970854850173,0.0522276734010158,0.959831866687711,0.988942420338756,-6.63251023605295
"Zfp207",0.00782595270801874,5.67822830582887,0.0518837191474937,0.960096128174572,0.988942420338756,-6.63253038874005
"Xkr6",0.00625781196302447,1.01372749783335,0.0518393059756368,0.96013025139404,0.988942420338756,-6.63253298126105
"Itsn1",-0.0096976106690302,3.61852636507743,-0.0517929872774396,0.960165838750082,0.988942420338756,-6.63253568264973
"Trim21",0.00729308265414141,1.00254006101904,0.0517426644356348,0.960204502660977,0.988942420338756,-6.63253861483239
"Dusp8",0.0145746513227913,1.33328096406772,0.0515768718979517,0.960331884753877,0.988942420338756,-6.63254825498895
"Ctsd",0.0176877134990908,6.69762562251278,0.0514896537480848,0.960398896898484,0.988942420338756,-6.63255331395779
"Stmn4",-0.0256333456331707,0.874935132712074,-0.0508702739682296,0.960874793589402,0.988942420338756,-6.63258899411959
"Sri",0.0120474533708947,4.19859351578564,0.0504366214274607,0.961207998115182,0.988942420338756,-6.63261371842889
"Clta",-0.00874700539026785,6.3888679943807,-0.0502776631718719,0.961330138569018,0.988942420338756,-6.63262272831603
"Arfgef1",0.00624011450754583,3.09722371696157,0.0501315416236407,0.961442416530846,0.988942420338756,-6.63263098553816
"Dnajc8",0.00806027626718707,4.26062301201748,0.0501152778328665,0.961454913481634,0.988942420338756,-6.63263190310789
"Trmt5",0.00746731823902559,2.48123538917267,0.0498683859234458,0.961644624437982,0.988942420338756,-6.63264579570523
"Pdcl",-0.0117730740966993,4.22159174669978,-0.0497485107869077,0.961736737076177,0.988942420338756,-6.63265251634848
"3010026O09Rik",-0.0117464571837247,1.93458390569433,-0.0496995212382721,0.96177438106485,0.988942420338756,-6.63265525823129
"Aldoc",-0.0245841306213686,7.15793570035073,-0.0496244629759839,0.961832056679852,0.988942420338756,-6.63265945391066
"Nme4",-0.00784429814251908,3.1169594131694,-0.0495759086919735,0.961869366470169,0.988942420338756,-6.63266216466962
"Snhg8",-0.00897949219477922,3.82264121267648,-0.0494181646921237,0.961990579873128,0.988942420338756,-6.63267095312895
"Cyb561d2",0.0097001932049781,2.26325754297354,0.0493363281675946,0.96205346499653,0.988942420338756,-6.632675501496
"Luc7l3",0.00685514283495868,4.79162004708781,0.049283794659365,0.962093833141528,0.988942420338756,-6.63267841726983
"Capn2",-0.0127933880064336,4.20070263744161,-0.0492455034445518,0.962123257204862,0.988942420338756,-6.632680540596
"Tspan3",0.014362792194465,7.31671131556888,0.0491263064777091,0.962214851965767,0.988942420338756,-6.63268713975422
"Rora",0.00923655263271021,2.91287479687598,0.0489098146055528,0.962381212812739,0.988942420338756,-6.6326990846248
"Ino80c",0.0100001117502063,3.05612257586724,0.0487629899368785,0.962494039796051,0.988942420338756,-6.63270715562879
"BC031181",-0.00760628409158281,5.90574152567282,-0.0486796236099188,0.962558102815822,0.988942420338756,-6.63271172751261
"Vars2",-0.00674172721619369,1.88375525516457,-0.0485039197186055,0.962693123794833,0.988942420338756,-6.6327213376703
"Pnkp",-0.00955668682230648,2.7645045848222,-0.0484947966430741,0.96270013452698,0.988942420338756,-6.63272183571031
"Pak1",-0.0191614840254333,2.30456334959242,-0.0484594184744556,0.962727321320467,0.988942420338756,-6.632723766163
"Fbxo25",0.00852593769722029,3.46218162211567,0.0484517671513488,0.962733201081848,0.988942420338756,-6.63272418348156
"Ubr3",0.00850451815514203,3.83554505215855,0.0483916935014459,0.962779365566751,0.988942420338756,-6.63272745773116
"Sh3bp5l",-0.00600858286433829,2.73329066931037,-0.0482469591701511,0.962890589435335,0.988942420338756,-6.6327353296485
"Ndufv1",-0.0127222589368931,5.20107844851246,-0.048014257685969,0.963069415210351,0.988942420338756,-6.63274793659088
